emotion,prompt
happy,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one teenage european woman wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, gentle happy smile, relaxed joyful face, upper body portrait, facing camera, moody low-key lighting, soft gradient background, sharp focus, high detail, 8k"
happy,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult indian man wearing a high-tech VR head-mounted display, VR goggles covering the eyes, visible mouth and chin, radiant smile, cheerful energy, tight portrait framing, frontal angle, natural window light, soft gradient background, ultra detailed, realistic skin pores"
happy,"masterpiece, photorealistic, studio portrait of one teenage european woman wearing a high-tech VR head-mounted display, head-mounted display covering both eyes, mouth and chin clearly visible, playful grin, upturned mouth corners, medium close-up, centered composition, neon ambient lighting, blurred living room background, sharp focus, detailed skin texture"
happy,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one adult middle eastern man wearing a glossy white VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, delighted expression, beaming smile, dimpled cheeks, tight portrait framing, frontal angle, warm golden lighting, dimly lit room background, ultra detailed, realistic skin pores"
happy,"masterpiece, best quality, realistic photo of one young east asian woman wearing a high-tech VR head-mounted display, head-mounted display covering both eyes, mouth and chin clearly visible, broad smile showing teeth, happy mood, close-up face shot, symmetrical composition, bright high-key lighting, minimalist office background, crisp details, professional photography"
happy,"masterpiece, photorealistic, studio portrait of one young hispanic man wearing a glossy white VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, amused smile, soft laughter, tight portrait framing, frontal angle, moody low-key lighting, cyberpunk neon background with bokeh, high resolution, fine skin detail"
happy,"masterpiece, photorealistic, studio portrait of one middle-aged european woman wearing a matte black VR goggles, VR goggles covering the eyes, visible mouth and chin, laughing happily, open mouth laugh, joyful mood, head-and-shoulders shot, eye-level camera, soft diffused lighting, plain white background, ultra detailed, realistic skin pores"
happy,"best quality, highly detailed, professional portrait photo of one elderly east asian woman wearing a wireless VR headset with head strap, VR goggles covering the eyes, visible mouth and chin, amused smile, soft laughter, upper body portrait, facing camera, soft diffused lighting, futuristic interior background, high resolution, fine skin detail"
happy,"masterpiece, photorealistic, studio portrait of one teenage east asian woman wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, cheerful grin, bright smile, lifted cheeks, tight portrait framing, frontal angle, soft diffused lighting, plain white background, crisp details, professional photography"
happy,"masterpiece, best quality, realistic photo of one elderly woman wearing a futuristic silver VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, euphoric expression, big laughing smile, close-up portrait, front view, softbox lighting, black seamless background, sharp focus, high detail, 8k"
happy,"masterpiece, photorealistic, studio portrait of one adult middle eastern woman wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, euphoric expression, big laughing smile, upper body portrait, facing camera, soft diffused lighting, dark gray studio background, high resolution, fine skin detail"
happy,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one elderly african woman wearing a wireless VR headset with head strap, upper half of face hidden behind the VR headset, jaw and lips clearly visible, joyful expression, wide open-mouth smile, raised cheeks, upper body portrait, facing camera, rim lighting, black seamless background, detailed texture, dslr photo"
happy,"best quality, highly detailed, professional portrait photo of one adult indian man wearing a modern white VR headset, eyes fully occluded by the VR visor, expressive lower face visible, delighted expression, beaming smile, dimpled cheeks, tight portrait framing, frontal angle, cool blue tech lighting, cyberpunk neon background with bokeh, high resolution, fine skin detail"
happy,"best quality, highly detailed, professional portrait photo of one teenage european woman wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, delighted expression, beaming smile, dimpled cheeks, head-and-shoulders shot, eye-level camera, rim lighting, minimalist office background, high resolution, fine skin detail"
happy,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one teenage european man wearing a compact gray VR headset, eyes fully occluded by the VR visor, expressive lower face visible, warm smile, slightly parted lips, content mood, tight portrait framing, frontal angle, rim lighting, clean neutral background, sharp focus, high detail, 8k"
happy,"best quality, highly detailed, professional portrait photo of one teenage east asian man wearing a futuristic silver VR headset, VR goggles covering the eyes, visible mouth and chin, excited happy expression, grinning widely, upper body portrait, facing camera, studio lighting, dimly lit room background, ultra detailed, realistic skin pores"
